0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 4.145077720207254041e-02 2.072538860103627020e-02 4.145077720207254041e-02 2.072538860103627020e-02 4.145077720207254041e-02 4.145077720207254041e-02 2.072538860103627020e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 2.072538860103627020e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 2.072538860103627020e-02 2.072538860103627020e-02 4.145077720207254041e-02 2.072538860103627020e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 2.072538860103627020e-02 4.145077720207254041e-02 6.217616580310880714e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 6.217616580310880714e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 4.145077720207254041e-02 4.145077720207254041e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 4.145077720207254041e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 8.290155440414508081e-02 6.217616580310880714e-02 8.290155440414508081e-02 8.290155440414508081e-02 6.217616580310880714e-02 4.145077720207254041e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.072538860103627020e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 6.217616580310880714e-02 8.290155440414508081e-02 6.217616580310880714e-02 6.217616580310880714e-02 8.290155440414508081e-02 6.217616580310880714e-02 8.290155440414508081e-02 8.290155440414508081e-02 6.217616580310880714e-02 8.290155440414508081e-02 6.217616580310880714e-02 8.290155440414508081e-02 8.290155440414508081e-02 8.290155440414508081e-02 6.217616580310880714e-02 8.290155440414508081e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 8.290155440414508081e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 8.290155440414508081e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 6.217616580310880714e-02 4.145077720207254041e-02 6.217616580310880714e-02 6.217616580310880714e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 6.217616580310880714e-02 4.145077720207254041e-02 6.217616580310880714e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 2.072538860103627020e-02 4.145077720207254041e-02 2.072538860103627020e-02 4.145077720207254041e-02 4.145077720207254041e-02 4.145077720207254041e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 4.145077720207254041e-02 2.072538860103627020e-02 2.072538860103627020e-02 4.145077720207254041e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 4.145077720207254041e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 2.072538860103627020e-02 0.000000000000000000e+00 2.072538860103627020e-02
